,target,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold
1,160.02,40.0,0.0,0.0,410.0,4.0,7.0,7.0,776.0,124.0,75.0,9.0,1816379392.0,0.53,1.0,617.0,0.79,1.0,1416449280.0,1303367552.0,59.0,0.0,758.0,0.0,25.0,3.0,158.0,4.0
2,161.268,32.0,0.0,0.0,447.0,4.0,7.0,7.0,877.0,128.0,73.0,10.0,1820644608.0,0.5,1.0,709.0,0.9,1.0,1305910144.0,1230286720.0,72.0,1.0,673.0,0.0,20.0,3.0,150.0,4.0
3,161.869,32.0,0.0,0.0,485.0,4.0,8.0,7.0,877.0,128.0,75.0,10.0,2085983360.0,0.58,1.0,806.0,0.9,1.0,1833982080.0,1073741824.0,72.0,1.0,663.0,0.0,20.0,3.0,208.0,4.0
4,180.737,46.0,0.0,0.0,401.0,3.0,7.0,5.0,582.0,90.0,81.0,8.0,1510227584.0,0.7,1.0,767.0,0.75,1.0,1685803008.0,1911138432.0,52.0,0.0,551.0,0.0,20.0,3.0,255.0,1.0
5,182.159,39.0,0.0,0.0,432.0,4.0,6.0,6.0,784.0,100.0,87.0,8.0,1846427648.0,0.51,1.0,651.0,0.76,1.0,1547823616.0,1452673536.0,54.0,1.0,744.0,0.0,29.0,3.0,179.0,4.0
6,184.96,47.0,0.0,0.0,399.0,3.0,7.0,5.0,629.0,81.0,83.0,7.0,1526364416.0,0.78,1.0,772.0,0.72,1.0,1635678208.0,1916650624.0,48.0,0.0,548.0,0.0,24.0,3.0,269.0,1.0
7,287.747,60.396040258524266,0.10632502798840182,0.41537836549531937,408.84493571237596,2.3198597436997965,7.716250605904028,6.57927932562311,706.1646353412714,123.77157275088811,54.29377599827958,8.659177770559744,1830574522.6302185,0.6945676676330941,0.3517785933295029,591.8442227311052,0.7529249053214724,0.6907862843023537,1239494248.861394,1226172383.1495323,57.82127214641614,0.7601488901413795,823.9084061258338,0.18162511703137552,19.71566176136934,3.03742009627777,241.46202124298247,3.852848094657538
8,203.208,34.910779040915756,0.06979794630742053,0.5279587245704724,239.9196434795966,3.4225903090651517,6.107709257263691,6.090719062287215,732.0342739388394,118.93559928559905,101.90326171983338,7.460596247727257,2016017025.8160615,0.6922567838628875,0.768626951088117,750.0083950331965,0.7947781087482771,0.8526170225866881,1404695800.9875498,1268334687.6474717,56.42588906909607,0.22343052553044962,592.2695309251259,0.08395447096467079,44.92722038937218,2.1436983189363024,192.80776178157882,1.9398415054537224
9,153.243,37.130372482639515,0.0821382920293473,0.12940088671154137,207.84282441449216,3.718748081306379,7.919351648050641,6.992510736921483,875.6479850988273,124.44253204352518,108.72281764701782,6.551879628162911,1413191157.6004808,0.5589387466699169,0.9640553088167484,581.2600227689531,0.8108178185322199,0.9928858258308088,2103776280.013827,1511979237.5989685,55.40815446189884,0.04055075066043334,785.5716468201405,0.295254558290291,23.216060999374914,4.093746620629165,199.2430061950604,2.773613752221131
10,177.503,51.7780444683399,0.37932857476227466,0.391958190961051,253.48328713456414,3.017943519101254,7.109569672096345,6.410314804334478,628.4457458058034,95.41025668919417,91.96600090089578,5.778836029163797,1170185888.2485166,0.5260579030648893,0.9208888355003413,831.6642983978713,0.7053769405336988,0.8027518536425146,2039923435.259655,1686017667.0611644,68.951785849367,0.16643671982385988,526.0638747435314,0.23706791739823374,41.271287779215385,4.163212574244422,211.9527564599603,1.8968604501742297
